contigid	V1	V2	cluster	ps	phylum	class	order	family	genus
OAPGCV052348	OAPGCV025896_16	OAPGCV052348_32	PC_158178	PC_158178	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052348	OAPGCV025896_16	OAPGCV052348_32	PC_158178	PC_158178	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052348	OAPGCV025896_16	OAPGCV052348_32	PC_158178	PC_158178	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia
OAPGCV052348	OAPGCV009406_44	OAPGCV052348_38	PC_90904	PC_90904	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052348	OAPGCV009406_44	OAPGCV052348_38	PC_90904	PC_90904	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052348	OAPGCV009406_44	OAPGCV052348_38	PC_90904	PC_90904	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia
OAPGCV052349	OAPGCV022901_1	OAPGCV052349_59	PC_148341	PC_148341	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052349	OAPGCV016900_2	OAPGCV052349_58	PC_126280	PC_126280	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052350	OAPGCV061685_3	OAPGCV052350_59	PC_365489	PC_365489	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella
OAPGCV052350	OAPGCV061685_3	OAPGCV052350_59	PC_365489	PC_365489	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia
OAPGCV052352	OAPGCV030211_64	OAPGCV052352_8	PC_177970	PC_177970	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052352	OAPGCV042807_22	OAPGCV052352_6	PC_273408	PC_273408	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052353	OAPGCV023920_51	OAPGCV052353_21	PC_151683	PC_151683	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052354	OAPGCV003462_63	OAPGCV052354_61	PC_48608	PC_48608	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052355	OAPGCV034495_54	OAPGCV052355_38	PC_202232	PC_202232	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052356	OAPGCV001512_30	OAPGCV052356_5	PC_26026	PC_26026	p__Bacillota_C	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Veillonella
OAPGCV052356	OAPGCV000462_26	OAPGCV052356_3	PC_9074	PC_9074	p__Bacillota_C	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Veillonella
OAPGCV052357	OAPGCV011533_3	OAPGCV052357_50	PC_102312	PC_102312	p__Bacillota_I	c__Bacilli_A	o__Acholeplasmatales	f__Acholeplasmataceae	g__CALISC01
OAPGCV052359	OAPGCV037777_9	OAPGCV052359_6	PC_217787	PC_217787	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Actinomyces
OAPGCV052360	OAPGCV009304_9	OAPGCV052360_8	PC_90437	PC_90437	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052360	OAPGCV064469_22	OAPGCV052360_1	PC_380219	PC_380219	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052360	OAPGCV042807_22	OAPGCV052360_3	PC_273408	PC_273408	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052362	OAPGCV037060_5	OAPGCV052362_9	PC_214438	PC_214438	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052363	OAPGCV023920_51	OAPGCV052363_11	PC_151683	PC_151683	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052364	OAPGCV020982_58	OAPGCV052364_7	PC_141679	PC_141679	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052364	OAPGCV048360_31	OAPGCV052364_63	PC_300696	PC_300696	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052368	OAPGCV005522_5	OAPGCV052368_51	PC_66567	PC_66567	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052369	OAPGCV042807_22	OAPGCV052369_4	PC_273408	PC_273408	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052369	OAPGCV054903_47	OAPGCV052369_41	PC_326675	PC_326675	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052370	OAPGCV034495_54	OAPGCV052370_62	PC_202232	PC_202232	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052371	OAPGCV001926_49	OAPGCV052371_6	PC_32036	PC_32036	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052371	OAPGCV023186_20	OAPGCV052371_1	PC_149463	PC_149463	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052372	OAPGCV004348_34	OAPGCV052372_13	PC_57454	PC_57454	p__Bacillota_C	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Veillonella
OAPGCV052374	OAPGCV014069_15	OAPGCV052374_28	PC_114693	PC_114693	p__Bacillota_C	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Veillonella
OAPGCV052374	OAPGCV005328_2	OAPGCV052374_43	PC_65396	PC_65396	p__Bacillota_C	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Veillonella
OAPGCV052376	OAPGCV012812_53	OAPGCV052376_52	PC_108718	PC_108718	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella
OAPGCV052377	OAPGCV009304_9	OAPGCV052377_58	PC_90437	PC_90437	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052377	OAPGCV030211_64	OAPGCV052377_6	PC_177970	PC_177970	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052377	OAPGCV054739_6	OAPGCV052377_1	PC_326277	PC_326277	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052378	OAPGCV067405_34	OAPGCV052378_41	PC_392219	PC_392219	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052378	OAPGCV067988_3	OAPGCV052378_69	PC_396294	PC_396294	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052379	OAPGCV004353_114	OAPGCV052379_58	PC_57680	PC_57680	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas
OAPGCV052380	OAPGCV012812_53	OAPGCV052380_56	PC_108718	PC_108718	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella
OAPGCV052381	OAPGCV042885_3	OAPGCV052381_24	PC_273703	PC_273703	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052381	OAPGCV025919_10	OAPGCV052381_18	PC_158247	PC_158247	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052381	OAPGCV011908_11	OAPGCV052381_16	PC_103918	PC_103918	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052383	OAPGCV034495_54	OAPGCV052383_20	PC_202232	PC_202232	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052383	OAPGCV054903_47	OAPGCV052383_29	PC_326675	PC_326675	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052385	OAPGCV038386_43	OAPGCV052385_126	PC_226073	PC_226073	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052385	OAPGCV038386_43	OAPGCV052385_129	PC_226073	PC_226073	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052386	OAPGCV000576_44	OAPGCV052386_2	PC_11125	PC_11125	p__Bacillota	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella
OAPGCV052387	OAPGCV002403_17	OAPGCV052387_26	PC_38172	PC_38172	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052388	OAPGCV009141_8	OAPGCV052388_20	PC_89316	PC_89316	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia_A
OAPGCV052388	OAPGCV009141_8	OAPGCV052388_20	PC_89316	PC_89316	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Pseudoleptotrichia
OAPGCV052390	OAPGCV002894_54	OAPGCV052390_7	PC_43329	PC_43329	p__Bacillota	c__Bacilli	o__Staphylococcales	f__Gemellaceae	g__Gemella
OAPGCV052390	OAPGCV002894_54	OAPGCV052390_7	PC_43329	PC_43329	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Pseudostreptobacillus
OAPGCV052391	OAPGCV056455_20	OAPGCV052391_34	PC_332483	PC_332483	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Lancefieldella
OAPGCV052391	OAPGCV056455_20	OAPGCV052391_34	PC_332483	PC_332483	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052391	OAPGCV020982_58	OAPGCV052391_10	PC_141679	PC_141679	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Lancefieldella
OAPGCV052391	OAPGCV020982_58	OAPGCV052391_10	PC_141679	PC_141679	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052391	OAPGCV048360_31	OAPGCV052391_31	PC_300696	PC_300696	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Lancefieldella
OAPGCV052391	OAPGCV048360_31	OAPGCV052391_31	PC_300696	PC_300696	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052392	OAPGCV037726_29	OAPGCV052392_12	PC_217667	PC_217667	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052393	OAPGCV043084_4	OAPGCV052393_32	PC_274091	PC_274091	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052393	OAPGCV018473_10	OAPGCV052393_25	PC_132571	PC_132571	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052393	OAPGCV002479_37	OAPGCV052393_17	PC_39010	PC_39010	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052394	OAPGCV042920_27	OAPGCV052394_33	PC_273796	PC_273796	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella
OAPGCV052394	OAPGCV042920_27	OAPGCV052394_34	PC_273796	PC_273796	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella
OAPGCV052396	OAPGCV016900_2	OAPGCV052396_5	PC_126280	PC_126280	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052398	OAPGCV000266_18	OAPGCV052398_5	PC_5855	PC_5855	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052400	OAPGCV047177_4	OAPGCV052400_24	PC_293712	PC_293712	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052401	OAPGCV004082_47	OAPGCV052401_11	PC_54772	PC_54772	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella
OAPGCV052401	OAPGCV014059_50	OAPGCV052401_16	PC_114669	PC_114669	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella
OAPGCV052402	OAPGCV001924_59	OAPGCV052402_60	PC_32013	PC_32013	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Pseudoleptotrichia
OAPGCV052402	OAPGCV001924_59	OAPGCV052402_60	PC_32013	PC_32013	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia_A
OAPGCV052402	OAPGCV001924_58	OAPGCV052402_59	PC_32012	PC_32012	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Pseudoleptotrichia
OAPGCV052402	OAPGCV001924_58	OAPGCV052402_59	PC_32012	PC_32012	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia_A
OAPGCV052402	OAPGCV009141_8	OAPGCV052402_4	PC_89316	PC_89316	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Pseudoleptotrichia
OAPGCV052402	OAPGCV009141_8	OAPGCV052402_4	PC_89316	PC_89316	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia_A
OAPGCV052402	OAPGCV043407_45	OAPGCV052402_58	PC_275069	PC_275069	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Pseudoleptotrichia
OAPGCV052402	OAPGCV043407_45	OAPGCV052402_58	PC_275069	PC_275069	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia_A
OAPGCV052404	OAPGCV064551_27	OAPGCV052404_36	PC_380518	PC_380518	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Haemophilus_D
OAPGCV052404	OAPGCV064551_27	OAPGCV052404_36	PC_380518	PC_380518	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Pasteurellaceae	g__Mesocricetibacter
OAPGCV052406	OAPGCV016900_2	OAPGCV052406_35	PC_126280	PC_126280	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052407	OAPGCV023920_51	OAPGCV052407_10	PC_151683	PC_151683	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052408	OAPGCV000309_10	OAPGCV052408_27	PC_6692	PC_6692	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052409	OAPGCV059284_39	OAPGCV052409_22	PC_354138	PC_354138	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Lancefieldella
OAPGCV052410	OAPGCV014770_61	OAPGCV052410_29	PC_118020	PC_118020	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052411	OAPGCV037502_46	OAPGCV052411_57	PC_216932	PC_216932	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052411	OAPGCV054903_47	OAPGCV052411_2	PC_326675	PC_326675	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052413	OAPGCV036427_18	OAPGCV052413_20	PC_211254	PC_211254	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052413	OAPGCV036427_18	OAPGCV052413_20	PC_211254	PC_211254	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052414	OAPGCV009406_44	OAPGCV052414_11	PC_90904	PC_90904	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia
OAPGCV052414	OAPGCV009406_44	OAPGCV052414_11	PC_90904	PC_90904	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052414	OAPGCV009406_44	OAPGCV052414_11	PC_90904	PC_90904	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052414	OAPGCV061112_37	OAPGCV052414_17	PC_361346	PC_361346	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia
OAPGCV052414	OAPGCV061112_37	OAPGCV052414_17	PC_361346	PC_361346	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052414	OAPGCV061112_37	OAPGCV052414_17	PC_361346	PC_361346	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052415	OAPGCV034495_54	OAPGCV052415_55	PC_202232	PC_202232	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052416	OAPGCV042807_22	OAPGCV052416_2	PC_273408	PC_273408	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052417	OAPGCV034495_54	OAPGCV052417_3	PC_202232	PC_202232	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052418	OAPGCV002678_24	OAPGCV052418_9	PC_41379	PC_41379	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052418	OAPGCV042885_3	OAPGCV052418_2	PC_273703	PC_273703	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052419	OAPGCV032370_63	OAPGCV052419_54	PC_193290	PC_193290	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052420	OAPGCV003027_4	OAPGCV052420_53	PC_44337	PC_44337	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella
OAPGCV052420	OAPGCV053721_21	OAPGCV052420_47	PC_321964	PC_321964	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella
OAPGCV052420	OAPGCV004319_51	OAPGCV052420_2	PC_57185	PC_57185	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Granulicatella
OAPGCV052422	OAPGCV023475_17	OAPGCV052422_18	PC_150173	PC_150173	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052422	OAPGCV022297_7	OAPGCV052422_22	PC_146314	PC_146314	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052423	OAPGCV000403_19	OAPGCV052423_25	PC_8051	PC_8051	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052423	OAPGCV018490_52	OAPGCV052423_39	PC_132621	PC_132621	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052423	OAPGCV000403_6	OAPGCV052423_38	PC_8067	PC_8067	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052424	OAPGCV055231_51	OAPGCV052424_54	PC_327386	PC_327386	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052425	OAPGCV002257_60	OAPGCV052425_62	PC_35942	PC_35942	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052425	OAPGCV002257_59	OAPGCV052425_61	PC_35941	PC_35941	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052425	OAPGCV003462_63	OAPGCV052425_78	PC_48608	PC_48608	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052426	OAPGCV003167_32	OAPGCV052426_52	PC_45586	PC_45586	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052427	OAPGCV014346_35	OAPGCV052427_30	PC_115924	PC_115924	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia
OAPGCV052428	OAPGCV003814_51	OAPGCV052428_43	PC_51713	PC_51713	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Lancefieldella
OAPGCV052428	OAPGCV003814_51	OAPGCV052428_43	PC_51713	PC_51713	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052428	OAPGCV006151_32	OAPGCV052428_65	PC_70815	PC_70815	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Lancefieldella
OAPGCV052428	OAPGCV006151_32	OAPGCV052428_65	PC_70815	PC_70815	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052429	OAPGCV003167_32	OAPGCV052429_55	PC_45586	PC_45586	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052429	OAPGCV022175_28	OAPGCV052429_7	PC_145936	PC_145936	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052431	OAPGCV054903_47	OAPGCV052431_9	PC_326675	PC_326675	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052431	OAPGCV052335_24	OAPGCV052431_38	PC_317069	PC_317069	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052431	OAPGCV034495_54	OAPGCV052431_54	PC_202232	PC_202232	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052431	OAPGCV020689_11	OAPGCV052431_47	PC_140220	PC_140220	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052432	OAPGCV016900_2	OAPGCV052432_2	PC_126280	PC_126280	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052432	OAPGCV042807_22	OAPGCV052432_4	PC_273408	PC_273408	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052432	OAPGCV022901_1	OAPGCV052432_1	PC_148341	PC_148341	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052433	OAPGCV000266_18	OAPGCV052433_8	PC_5855	PC_5855	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052434	OAPGCV000461_50	OAPGCV052434_47	PC_9061	PC_9061	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052435	OAPGCV048956_69	OAPGCV052435_31	PC_304736	PC_304736	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia
OAPGCV052435	OAPGCV048956_69	OAPGCV052435_31	PC_304736	PC_304736	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052435	OAPGCV048956_69	OAPGCV052435_31	PC_304736	PC_304736	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052435	OAPGCV048956_69	OAPGCV052435_31	PC_304736	PC_304736	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Lancefieldella
OAPGCV052435	OAPGCV040488_106	OAPGCV052435_53	PC_262549	PC_262549	p__Bacillota_I	c__Bacilli_A	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia
OAPGCV052435	OAPGCV040488_106	OAPGCV052435_53	PC_262549	PC_262549	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052435	OAPGCV040488_106	OAPGCV052435_53	PC_262549	PC_262549	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__Pauljensenia
OAPGCV052435	OAPGCV040488_106	OAPGCV052435_53	PC_262549	PC_262549	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Lancefieldella
OAPGCV052436	OAPGCV038386_43	OAPGCV052436_57	PC_226073	PC_226073	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052436	OAPGCV060284_22	OAPGCV052436_166	PC_357910	PC_357910	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052437	OAPGCV054633_193	OAPGCV052437_112	PC_325293	PC_325293	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052437	OAPGCV039844_22	OAPGCV052437_23	PC_249456	PC_249456	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052437	OAPGCV039855_128	OAPGCV052437_114	PC_249679	PC_249679	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052440	OAPGCV011996_73	OAPGCV052440_164	PC_104467	PC_104467	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052440	OAPGCV039533_134	OAPGCV052440_34	PC_245887	PC_245887	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052442	OAPGCV038386_43	OAPGCV052442_27	PC_226073	PC_226073	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052442	OAPGCV060284_22	OAPGCV052442_170	PC_357910	PC_357910	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
OAPGCV052446	OAPGCV052446_108	OAPGCV052446_108	PC_317290	PC_317290	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052446	OAPGCV052446_171	OAPGCV052446_171	PC_317354	PC_317354	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052447	OAPGCV054671_20	OAPGCV052447_32	PC_325449	PC_325449	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052447	OAPGCV040640_104	OAPGCV052447_126	PC_264121	PC_264121	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052447	OAPGCV060631_125	OAPGCV052447_113	PC_359422	PC_359422	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052447	OAPGCV048508_95	OAPGCV052447_37	PC_301483	PC_301483	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OAPGCV052447	OAPGCV060631_125	OAPGCV052447_111	PC_359422	PC_359422	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
